Timestamp,Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2017-06-11 20:23:53,60.00199802219868,4.18205,0.0,15.064529,0.0
2017-06-11 20:24:53,120.00199444591999,4.18141,0.0,12.898734666666666,0.0
2017-06-11 20:25:53,180.00099509954453,4.18077,0.0,10.084347999999999,0.0
2017-06-11 20:26:53,240.00100158154964,4.18012,0.0,7.093979000000001,0.0
2017-06-11 20:27:53,300.00199377536774,4.17948,0.0,4.7620001,0.0
2017-06-11 20:28:53,359.9999986588955,4.17884,0.0,2.8601903,0.0
2017-06-11 20:29:53,420.0010009109974,4.17819,0.0,1.1734701,0.0
2017-06-11 20:30:53,480.0000015646219,4.17819,0.0,-0.30948259999999994,0.0
2017-06-11 20:31:53,539.9999979883432,4.17819,0.0,-1.5773558,0.0
2017-06-11 20:32:53,599.9999944120646,4.17755,0.0,-2.7015459999999996,0.0
2017-06-11 20:33:53,660.0009966641665,4.17755,0.0,-3.5972980000000003,0.0
2017-06-11 20:34:53,720.0009930878878,4.17691,0.0,-4.5172744,0.0
2017-06-11 20:35:53,779.9989979714155,4.17691,0.0,-5.4130372,0.0
2017-06-11 20:36:53,840.0009959936142,4.17691,0.0,-5.8609132,0.0
2017-06-11 20:37:53,900.0010024756193,4.17626,0.0,-6.538786,0.0
2017-06-11 20:38:53,959.99999307096,4.17626,0.0,-6.9987688,0.0
2017-06-11 20:39:53,1020.0009953230619,4.17626,0.0,-7.4466448000000005,0.0
2017-06-11 20:40:53,1079.9999959766865,4.17626,0.0,-7.8945316,0.0
2017-06-11 20:41:53,1139.998996630311,4.17626,0.0,-8.1366244,0.0
2017-06-11 20:42:53,1200.0009946525097,4.17626,0.0,-8.3545144,0.0
2017-06-11 20:43:53,1259.9989995360374,4.17562,0.0,-8.5724044,0.0
2017-06-11 20:44:53,1319.9989959597588,4.17562,0.0,-8.8023904,0.0
2017-06-11 20:45:53,1379.9999982118607,4.17562,0.0,-9.0323872,0.0
2017-06-11 20:46:53,1440.0019962340593,4.17562,0.0,-9.0323872,0.0
2017-06-11 20:47:53,1500.000001117587,4.17562,0.0,-9.262373199999999,0.0
2017-06-11 20:48:53,1560.0029949098825,4.17562,0.0,-9.2502772,0.0
2017-06-11 20:49:53,1620.0030013918877,4.17562,0.0,-9.2502772,0.0
2017-06-11 20:50:53,1680.002997815609,4.17562,0.0,-9.492370000000001,0.0
2017-06-11 20:51:53,1739.9990011006594,4.17562,0.0,-9.4802632,0.0
2017-06-11 20:52:53,1800.0030007213354,4.17562,0.0,-9.4802632,0.0
2017-06-11 20:53:53,1859.9999997764826,4.17562,0.0,-9.4802632,0.0
2017-06-11 20:54:53,1920.0019977986813,4.17562,0.0,-9.71026,0.0
2017-06-11 20:55:53,1980.0019942224026,4.17562,0.0,-9.71026,0.0
2017-06-11 20:56:53,2040.0020007044077,4.17562,0.0,-9.71026,0.0
2017-06-11 20:57:53,2100.001001358032,4.17562,0.0,-9.6981532,0.0
2017-06-11 20:58:53,2160.002999380231,4.17562,0.0,-9.71026,0.0
2017-06-11 20:59:53,2220.002995803952,4.17497,0.0,-9.71026,0.0
2017-06-11 21:00:53,2279.9999948590994,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:01:53,2340.0029987096786,4.17497,0.0,-9.940246,0.0
2017-06-11 21:02:53,2400.0009935349226,4.17497,0.0,-9.940246,0.0
2017-06-11 21:03:53,2460.0019957870245,4.17497,0.0,-9.940246,0.0
2017-06-11 21:04:53,2520.000996440649,4.17497,0.0,-9.940246,0.0
2017-06-11 21:05:53,2579.9999970942736,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:06:53,2639.999993517995,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:07:53,2699.9989941716194,4.17497,0.0,-9.940246,0.0
2017-06-11 21:08:53,2760.0029937922955,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:09:53,2820.00199444592,4.17497,0.0,-9.940246,0.0
2017-06-11 21:10:53,2880.0009950995445,4.17497,0.0,-9.940246,0.0
2017-06-11 21:11:53,2940.0019973516464,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:12:53,3000.0019937753677,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:13:53,3060.0009944289923,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:14:53,3120.0030025094748,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:15:53,3180.002998933196,4.17497,0.0,-10.158135999999999,0.0
2017-06-11 21:16:53,3239.9999979883432,4.17497,0.0,-9.928149999999999,0.0
2017-06-11 21:17:53,3300.001996010542,4.17497,0.0,-10.158135999999999,0.0
2017-06-11 21:18:53,3360.002002492547,4.17497,0.0,-9.940246,0.0
2017-06-11 21:19:53,3420.0019989162683,4.17497,0.0,-9.940246,0.0
2017-06-11 21:20:53,3480.0019953399897,4.17433,0.0,-10.158135999999999,0.0
2017-06-11 21:21:53,3540.0000002235174,4.17497,0.0,-9.940246,0.0
2017-06-11 21:22:53,3599.9999966472387,4.17433,0.0,-10.158135999999999,0.0
2017-06-11 21:23:53,3660.003000497818,4.17433,0.0,-10.158135999999999,0.0
2017-06-11 21:24:53,3719.999999552965,4.17433,0.0,-9.928149999999999,0.0
2017-06-11 21:25:53,3780.001001805067,4.17433,0.0,-9.940246,0.0
2017-06-11 21:26:53,3840.0009982287884,4.17433,0.0,-10.158135999999999,0.0
2017-06-11 21:27:53,3900.0009946525097,4.17433,0.0,-10.1460292,0.0
2017-06-11 21:28:53,3959.999995306134,4.17433,0.0,-9.940246,0.0
2017-06-11 21:29:53,4020.000997558236,4.17433,0.0,-9.940246,0.0
2017-06-11 21:30:53,4080.002995580435,4.17433,0.0,-9.940246,0.0
2017-06-11 21:31:53,4140.001000463963,4.17433,0.0,-10.158135999999999,0.0
2017-06-11 21:32:53,4200.000996887684,4.17433,0.0,-9.928149999999999,0.0
2017-06-11 21:33:53,4260.000993311405,4.17433,0.0,-10.158135999999999,0.0
2017-06-11 21:34:53,4320.003001391888,4.17433,0.0,-9.928149999999999,0.0
2017-06-11 21:35:53,4380.002997815609,4.17433,0.0,-9.928149999999999,0.0
2017-06-11 21:36:53,4439.999996870756,4.17433,0.0,-10.1460292,0.0
2017-06-11 21:37:53,4499.9999932944775,4.17433,0.0,-10.158135999999999,0.0
2017-06-11 21:38:53,4560.000995546579,4.17433,0.0,-10.158135999999999,0.0
