Timestamp,Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2017-06-25 10:31:03,0.09900368750095367,4.16772,-0.049,-20.103091000000003,-0.0
2017-06-25 10:31:03,0.20600371062755585,4.16386,-0.06206,-20.103091000000003,-0.0
2017-06-25 10:31:03,0.3019999712705612,4.16193,-0.06533,-20.103091000000003,-1e-05
2017-06-25 10:31:03,0.40400102734565735,4.16,-0.06615,-20.103091000000003,-1e-05
2017-06-25 10:31:03,0.5060020834207535,4.15807,-0.06615,-19.885882,-1e-05
2017-06-25 10:31:03,0.6030041724443436,4.15679,-0.06615,-19.885882,-1e-05
2017-06-25 10:31:03,0.7010020315647125,4.15486,-0.06696,-19.897306,-1e-05
2017-06-25 10:31:03,0.8030030876398087,4.15292,-0.06696,-19.897306,-1e-05
2017-06-25 10:31:04,0.9030025452375412,4.15164,-0.06696,-19.897306,-2e-05
2017-06-25 10:31:04,1.0010004043579102,4.15035,-0.06778,-19.897306,-2e-05
2017-06-25 10:31:04,1.1059988290071487,4.14906,-0.06778,-19.897306,-2e-05
2017-06-25 10:31:04,1.20200514793396,4.14778,-0.06696,-19.897306,-2e-05
2017-06-25 10:31:04,1.3030003756284714,4.14649,-0.06778,-19.897306,-2e-05
2017-06-25 10:31:04,1.4050014317035675,4.1452,-0.06696,-19.885882,-3e-05
2017-06-25 10:31:04,1.5010077506303787,4.14392,-0.06778,-19.885882,-3e-05
2017-06-25 10:31:04,1.6050003468990326,4.14263,-0.06778,-20.103091000000003,-3e-05
2017-06-25 10:31:04,1.7049998044967651,4.14134,-0.06778,-20.103091000000003,-3e-05
2017-06-25 10:31:05,1.8040034919977188,4.14006,-0.06778,-19.897306,-3e-05
2017-06-25 10:31:05,1.9049987196922302,4.13941,-0.06778,-19.897306,-3e-05
2017-06-25 10:31:05,2.0060040056705475,4.13813,-0.06696,-20.103091000000003,-4e-05
2017-06-25 10:31:05,2.1030060946941376,4.13684,-0.06696,-20.103091000000003,-4e-05
2017-06-25 10:31:05,2.2010039538145065,4.13555,-0.06696,-20.103091000000003,-4e-05
2017-06-25 10:31:05,2.3030050098896027,4.13491,-0.06696,-19.885882,-4e-05
2017-06-25 10:31:05,2.399001270532608,4.13362,-0.06696,-19.885882,-4e-05
2017-06-25 10:31:05,2.5030039250850677,4.13234,-0.06778,-20.103091000000003,-5e-05
2017-06-25 10:31:05,2.6020076125860214,4.13169,-0.06778,-20.103091000000003,-5e-05
2017-06-25 10:31:05,2.702007070183754,4.13041,-0.06778,-20.103091000000003,-5e-05
2017-06-25 10:31:05,2.8030022978782654,4.12976,-0.06778,-20.103091000000003,-5e-05
2017-06-25 10:31:06,2.8989985585212708,4.12848,-0.06696,-19.897306,-5e-05
2017-06-25 10:31:06,3.000003844499588,4.12783,-0.06696,-19.897306,-6e-05
2017-06-25 10:31:06,3.1009990721940994,4.12655,-0.06778,-19.897306,-6e-05
2017-06-25 10:31:06,3.200998529791832,4.1259,-0.06778,-20.103091000000003,-6e-05
2017-06-25 10:31:06,3.302999585866928,4.12526,-0.06696,-20.103091000000003,-6e-05
2017-06-25 10:31:06,3.400997444987297,4.12397,-0.06696,-19.897306,-6e-05
2017-06-25 10:31:06,3.502998501062393,4.12333,-0.06696,-19.897306,-6e-05
2017-06-25 10:31:06,3.6080069839954376,4.12204,-0.06778,-19.897306,-7e-05
2017-06-25 10:31:06,3.6979984492063522,4.1214,-0.06696,-19.897306,-7e-05
2017-06-25 10:31:06,3.7999995052814484,4.12011,-0.06778,-20.103091000000003,-7e-05
2017-06-25 10:31:07,3.899998962879181,4.11947,-0.06778,-20.103091000000003,-7e-05
2017-06-25 10:31:07,4.001004248857498,4.11883,-0.06778,-20.103091000000003,-7e-05
2017-06-25 10:31:07,4.101003706455231,4.11818,-0.06778,-20.103091000000003,-8e-05
2017-06-25 10:31:07,4.20500636100769,4.11754,-0.06778,-20.103091000000003,-8e-05
2017-06-25 10:31:07,4.303004220128059,4.11625,-0.06778,-20.1145252,-8e-05
2017-06-25 10:31:07,4.4000063091516495,4.11625,-0.06696,-20.1145252,-8e-05
2017-06-25 10:31:07,4.503998905420303,4.11497,-0.06778,-20.1145252,-8e-05
2017-06-25 10:31:07,4.600005224347115,4.11432,-0.06778,-20.1145252,-9e-05
2017-06-25 10:31:07,4.701000452041626,4.11368,-0.06696,-20.103091000000003,-9e-05
2017-06-25 10:31:07,4.807004705071449,4.11304,-0.06696,-20.103091000000003,-9e-05
2017-06-25 10:31:08,4.904006794095039,4.11239,-0.06696,-19.885882,-9e-05
2017-06-25 10:31:08,5.000003054738045,4.11111,-0.06696,-19.885882,-9e-05
2017-06-25 10:31:08,5.1040057092905045,4.11046,-0.06696,-19.885882,-9e-05
2017-06-25 10:31:08,5.204005166888237,4.10982,-0.06778,-19.897306,-0.0001
2017-06-25 10:31:08,5.300001427531242,4.10982,-0.06778,-19.897306,-0.0001
2017-06-25 10:31:08,5.404004082083702,4.10918,-0.06696,-19.885882,-0.0001
2017-06-25 10:31:08,5.499004572629929,4.10853,-0.06696,-19.885882,-0.0001
2017-06-25 10:31:08,5.601005628705025,4.10789,-0.06696,-20.103091000000003,-0.0001
2017-06-25 10:31:08,5.699003487825394,4.10725,-0.06696,-20.103091000000003,-0.00011
2017-06-25 10:31:08,5.799002945423126,4.1066,-0.06696,-19.885882,-0.00011
2017-06-25 10:31:09,5.9050071984529495,4.10596,-0.06778,-19.885882,-0.00011
2017-06-25 10:31:09,6.0030050575733185,4.10532,-0.07186,-19.897306,-0.00011
2017-06-25 10:31:09,6.105006113648415,4.10403,-0.07595,-19.897306,-0.00011
2017-06-25 10:31:09,6.205005571246147,4.10274,-0.07676,-19.897306,-0.00012
2017-06-25 10:31:09,6.302007660269737,4.10146,-0.07758,-19.897306,-0.00012
2017-06-25 10:31:09,6.398003920912743,4.10081,-0.07758,-19.897306,-0.00012
2017-06-25 10:31:09,6.502006575465202,4.09953,-0.0784,-20.103091000000003,-0.00012
2017-06-25 10:31:09,6.602006033062935,4.09888,-0.0784,-20.103091000000003,-0.00012
2017-06-25 10:31:09,6.702005490660667,4.09824,-0.07758,-19.885882,-0.00013
2017-06-25 10:31:10,6.8020049482584,4.0976,-0.07758,-19.885882,-0.00013
2017-06-25 10:31:10,6.903000175952911,4.09695,-0.0784,-20.103091000000003,-0.00013
2017-06-25 10:31:10,7.0050012320280075,4.09567,-0.08656,-20.103091000000003,-0.00013
2017-06-25 10:31:10,7.104004919528961,4.09309,-0.09309,-20.103091000000003,-0.00014
2017-06-25 10:31:10,7.204004377126694,4.09181,-0.09473,-20.103091000000003,-0.00014
2017-06-25 10:31:10,7.30600543320179,4.09052,-0.09473,-20.103091000000003,-0.00014
2017-06-25 10:31:10,7.404999062418938,4.08923,-0.09473,-19.897306,-0.00014
2017-06-25 10:31:10,7.504002749919891,4.08859,-0.09473,-19.897306,-0.00015
2017-06-25 10:31:10,7.603006437420845,4.0873,-0.09473,-20.103091000000003,-0.00015
2017-06-25 10:31:10,7.704997435212135,4.08666,-0.09473,-20.103091000000003,-0.00015
2017-06-25 10:31:10,7.806002721190453,4.08537,-0.09554,-19.897306,-0.00015
2017-06-25 10:31:11,7.906002178788185,4.08473,-0.09473,-19.897306,-0.00016
2017-06-25 10:31:11,8.006001636385918,4.08344,-0.09799,-19.897306,-0.00016
2017-06-25 10:31:11,8.101002126932144,4.08151,-0.10126,-20.103091000000003,-0.00016
2017-06-25 10:31:11,8.20300318300724,4.08022,-0.10208,-20.103091000000003,-0.00017
2017-06-25 10:31:11,8.30000527203083,4.07894,-0.10208,-20.1145252,-0.00017
2017-06-25 10:31:11,8.402006328105927,4.07829,-0.10289,-20.1145252,-0.00017
2017-06-25 10:31:11,8.502005785703659,4.07701,-0.10289,-19.897306,-0.00017
2017-06-25 10:31:11,8.598997816443443,4.07636,-0.10289,-19.897306,-0.00018
2017-06-25 10:31:11,8.702004700899124,4.07508,-0.10289,-19.897306,-0.00018
2017-06-25 10:31:11,8.805001527071,4.07443,-0.10289,-19.897306,-0.00018
2017-06-25 10:31:12,8.90200361609459,4.07315,-0.10208,-19.897306,-0.00019
2017-06-25 10:31:12,9.002003073692322,4.07122,-0.11433,-19.897306,-0.00019
2017-06-25 10:31:12,9.10000093281269,4.068,-0.12658,-19.897306,-0.00019
2017-06-25 10:31:12,9.201006218791008,4.06607,-0.13066,-19.897306,-0.00019
2017-06-25 10:31:12,9.303007274866104,4.06414,-0.13229,-19.897306,-0.0002
2017-06-25 10:31:12,9.406999871134758,4.06221,-0.13229,-19.897306,-0.0002
2017-06-25 10:31:12,9.501004591584206,4.06028,-0.13311,-19.897306,-0.00021
2017-06-25 10:31:12,9.60400141775608,4.05899,-0.13311,-19.897306,-0.00021
2017-06-25 10:31:12,9.70100350677967,4.05771,-0.13311,-19.897306,-0.00021
2017-06-25 10:31:13,9.80500616133213,4.05642,-0.13311,-19.885882,-0.00022
2017-06-25 10:31:13,9.903999790549278,4.05513,-0.13311,-19.885882,-0.00022
2017-06-25 10:31:13,10.00000610947609,4.00559,-1.40459,-19.885882,-0.00026
2017-06-25 10:31:13,10.102007165551186,3.90909,-1.4054,-19.897306,-0.0003
2017-06-25 10:31:13,10.200005024671555,3.84861,-1.42582,-19.897306,-0.00034
2017-06-25 10:31:13,10.30200608074665,3.80551,-1.44705,-19.897306,-0.00038
2017-06-25 10:31:13,10.405998677015305,3.76948,-1.46502,-19.897306,-0.00042
2017-06-25 10:31:13,10.499007627367973,3.74503,-1.47727,-19.897306,-0.00046
2017-06-25 10:31:13,10.60500182211399,3.72058,-1.4887,-19.897306,-0.0005
2017-06-25 10:31:13,10.700998082756996,3.70128,-1.4985,-19.897306,-0.00054
2017-06-25 10:31:13,10.802999138832092,3.68648,-1.50585,-19.897306,-0.00058
2017-06-25 10:31:14,10.905000194907188,3.67297,-1.5132,-19.897306,-0.00062
2017-06-25 10:31:14,11.004999652504921,3.60992,-3.28771,-19.897306,-0.00072
2017-06-25 10:31:14,11.103007569909096,3.48254,-3.40775,-19.897306,-0.00081
2017-06-25 10:31:14,11.202001199126244,3.41048,-3.51881,-19.897306,-0.00091
2017-06-25 10:31:14,11.304998025298119,3.36673,-3.59721,-19.897306,-0.00101
2017-06-25 10:31:14,11.40100434422493,3.33585,-3.65274,-19.897306,-0.00111
2017-06-25 10:31:14,11.501003801822662,3.31655,-3.68459,-19.897306,-0.00121
2017-06-25 10:31:14,11.60699799656868,3.29918,-3.71072,-19.897306,-0.00132
2017-06-25 10:31:14,11.70400008559227,3.2876,-3.7295,-19.897306,-0.00142
2017-06-25 10:31:14,11.800006404519081,3.27666,-3.74584,-19.897306,-0.00152
2017-06-25 10:31:15,11.903003230690956,3.2683,-3.75808,-20.1145252,-0.00163
2017-06-25 10:31:15,12.000005319714546,3.21618,-5.81352,-20.1145252,-0.00179
2017-06-25 10:31:15,12.101000547409058,3.08301,-5.97112,-20.1145252,-0.00195
2017-06-25 10:31:15,12.198002636432648,3.03283,-6.11648,-19.897306,-0.00212
2017-06-25 10:31:15,12.300999462604523,2.99358,-6.25531,-19.897306,-0.00229
2017-06-25 10:31:15,12.400003150105476,2.96978,-6.34024,-19.897306,-0.00247
2017-06-25 10:31:15,12.500998377799988,2.95433,-6.3925,-19.897306,-0.00265
2017-06-25 10:31:15,12.599006295204163,2.94404,-6.42598,-20.103091000000003,-0.00282
2017-06-25 10:31:15,12.702998891472816,2.93375,-6.45538,-20.103091000000003,-0.003
2017-06-25 10:31:15,12.80200257897377,2.92603,-6.4758,-19.897306,-0.00318
2017-06-25 10:31:16,12.900000438094139,2.91895,-6.49458,-19.897306,-0.00336
2017-06-25 10:31:16,12.999999895691872,2.83017,-9.17391,-19.897306,-0.00362
2017-06-25 10:31:16,13.099003583192825,2.70278,-9.48504,-19.897306,-0.00389
2017-06-25 10:31:16,13.2020004093647,2.62815,-9.86232,-19.897306,-0.00415
2017-06-25 10:31:16,13.29900249838829,2.59019,-10.10567,-19.897306,-0.00443
2017-06-25 10:31:16,13.401999324560165,2.56253,-10.28778,-19.897306,-0.00472
2017-06-25 10:31:16,13.506001979112625,2.54322,-10.40945,-19.897306,-0.00502
2017-06-25 10:31:16,13.603004068136215,2.52843,-10.49438,-19.897306,-0.0053
2017-06-25 10:31:16,13.703999295830727,2.51492,-10.56951,-19.897306,-0.0056
2017-06-25 10:31:16,13.802007213234901,2.50591,-10.61442,-19.897306,-0.00588
2017-06-25 10:31:17,13.903002440929413,2.50012,-10.60054,-19.897306,-0.00619
2017-06-25 10:31:17,14.003997668623924,3.21954,-0.01143,-19.897306,-0.00619
2017-06-25 10:31:17,14.102005586028099,3.3791,-0.0098,-19.897306,-0.00619
2017-06-25 10:31:17,14.19900767505169,3.51099,-0.0098,-19.897306,-0.00619
2017-06-25 10:31:17,14.30099867284298,3.5882,-0.00898,-19.897306,-0.00619
2017-06-25 10:31:17,14.40400555729866,3.64868,-0.00327,-19.897306,-0.00619
2017-06-25 10:31:17,14.505000784993172,3.68793,-0.00082,-19.897306,-0.00619
2017-06-25 10:31:17,14.606006070971489,3.7201,-0.00082,-19.897306,-0.00619
2017-06-25 10:31:17,14.701006561517715,3.7439,0.0,-19.897306,-0.00619
2017-06-25 10:31:18,14.803007617592812,3.76256,-0.00082,-19.897306,-0.00619
2017-06-25 10:31:18,14.904998615384102,3.77993,-0.00082,-19.897306,-0.00619
2017-06-25 10:31:18,15.001004934310913,3.53208,-4.72905,-19.897306,-0.00619
2017-06-25 10:31:18,15.10300599038601,3.3262,-5.18472,-19.897306,-0.00633
2017-06-25 10:31:18,15.20400121808052,3.17565,-5.42644,-19.897306,-0.00648
2017-06-25 10:31:18,15.30199907720089,3.08236,-5.65264,-19.897306,-0.00664
2017-06-25 10:31:18,15.400006994605064,3.02704,-5.81597,-19.897306,-0.00681
2017-06-25 10:31:18,15.50300382077694,2.982,-5.95724,-19.897306,-0.00696
2017-06-25 10:31:18,15.599000081419945,2.96077,-6.02665,-19.897306,-0.00712
2017-06-25 10:31:18,15.703998506069183,2.94211,-6.08953,-19.897306,-0.0073
2017-06-25 10:31:18,15.79899899661541,2.92989,-6.12873,-19.897306,-0.00747
2017-06-25 10:31:19,15.90200588107109,2.92088,-6.15486,-19.897306,-0.00764
2017-06-25 10:31:19,16.005002707242966,2.86491,-8.02084,-19.897306,-0.00787
2017-06-25 10:31:19,16.10099896788597,2.76905,-8.19723,-19.897306,-0.00808
2017-06-25 10:31:19,16.203000023961067,2.71372,-8.43813,-19.897306,-0.00832
2017-06-25 10:31:19,16.30200371146202,2.68541,-8.59166,-19.897306,-0.00856
2017-06-25 10:31:19,16.402998939156532,2.66739,-8.69128,-19.897306,-0.0088
2017-06-25 10:31:19,16.501006856560707,2.65646,-8.75498,-19.897306,-0.00904
2017-06-25 10:31:19,16.60200208425522,2.64745,-8.80153,-19.897306,-0.00928
