Timestamp,Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2017-06-24 04:29:01,0.102996826171875,3.94447,-1.84474,-20.331744399999998,-0.0001
2017-06-24 04:29:01,0.1999989151954651,3.85505,-1.91661,-20.331744399999998,-0.00015
2017-06-24 04:29:01,0.2970010042190552,3.79264,-1.96152,-20.331744399999998,-0.00021
2017-06-24 04:29:01,0.40299519896507263,3.73281,-2.00317,-20.331744399999998,-0.00026
2017-06-24 04:29:01,0.503004714846611,3.68262,-2.03665,-20.331744399999998,-0.00032
2017-06-24 04:29:01,0.60100257396698,3.6466,-2.06115,-20.331744399999998,-0.00037
2017-06-24 04:29:02,0.7010020315647125,3.61378,-2.08401,-20.331744399999998,-0.00043
2017-06-24 04:29:02,0.8010014891624451,3.58355,-2.10443,-20.331744399999998,-0.00049
2017-06-24 04:29:02,0.9050041437149048,3.56103,-2.12076,-20.331744399999998,-0.00055
2017-06-24 04:29:02,1.0000046342611313,3.56489,-1.54668,-20.331744399999998,-0.00059
2017-06-24 04:29:02,1.1019956320524216,3.58483,-1.54504,-20.331744399999998,-0.00063
2017-06-24 04:29:02,1.1989977210760117,3.59127,-1.54014,-20.331744399999998,-0.00068
2017-06-24 04:29:02,1.3020046055316925,3.59127,-1.5377,-20.331744399999998,-0.00072
2017-06-24 04:29:02,1.3980008661746979,3.58869,-1.53688,-20.331744399999998,-0.00076
2017-06-24 04:29:02,1.4989960938692093,3.58548,-1.5377,-20.331744399999998,-0.00081
2017-06-24 04:29:02,1.597999781370163,3.58226,-1.53933,-20.3431684,-0.00085
2017-06-24 04:29:03,1.6990050673484802,3.57969,-1.54014,-20.3431684,-0.00089
2017-06-24 04:29:03,1.802997663617134,3.57647,-1.54178,-20.331744399999998,-0.00093
2017-06-24 04:29:03,1.900995522737503,3.5739,-1.54259,-20.331744399999998,-0.00097
2017-06-24 04:29:03,1.9970018416643143,3.55717,-1.86924,-20.331744399999998,-0.00103
2017-06-24 04:29:03,2.1029960364103317,3.52564,-1.95662,-20.331744399999998,-0.00108
2017-06-24 04:29:03,2.199002355337143,3.5102,-1.98602,-20.331744399999998,-0.00114
2017-06-24 04:29:03,2.2979959845542908,3.49862,-2.00235,-20.331744399999998,-0.00119
2017-06-24 04:29:03,2.4010028690099716,3.49219,-2.0097,-20.331744399999998,-0.00125
2017-06-24 04:29:03,2.4999964982271194,3.48575,-2.01542,-20.3203102,-0.00131
2017-06-24 04:29:03,2.5969985872507095,3.48189,-2.01868,-20.3203102,-0.00136
2017-06-24 04:29:04,2.7039986103773117,3.47739,-2.02195,-20.331744399999998,-0.00142
2017-06-24 04:29:04,2.7969975024461746,3.47417,-2.02358,-20.331744399999998,-0.00147
2017-06-24 04:29:04,2.9010001569986343,3.47096,-2.02603,-20.331744399999998,-0.00153
2017-06-24 04:29:04,3.000003844499588,3.45938,-2.13546,-20.331744399999998,-0.00159
2017-06-24 04:29:04,3.098001703619957,3.44329,-2.23672,-20.331744399999998,-0.00165
2017-06-24 04:29:04,3.200002759695053,3.43236,-2.28164,-20.331744399999998,-0.00171
2017-06-24 04:29:04,3.302999585866928,3.42592,-2.2947,-20.331744399999998,-0.00178
2017-06-24 04:29:04,3.4020032733678818,3.42206,-2.30042,-20.331744399999998,-0.00184
2017-06-24 04:29:04,3.502998501062393,3.4182,-2.3045,-20.331744399999998,-0.0019
2017-06-24 04:29:04,3.600996360182762,3.41563,-2.30695,-20.331744399999998,-0.00197
2017-06-24 04:29:05,3.6970026791095734,3.41305,-2.3094,-20.331744399999998,-0.00203
2017-06-24 04:29:05,3.801005333662033,3.41048,-2.31103,-20.331744399999998,-0.0021
2017-06-24 04:29:05,3.8979973644018173,3.40855,-2.31267,-20.331744399999998,-0.00216
2017-06-24 04:29:05,3.99799682199955,3.44072,-1.60139,-20.331744399999998,-0.00221
2017-06-24 04:29:05,4.101003706455231,3.48897,-1.48706,-20.331744399999998,-0.00225
2017-06-24 04:29:05,4.204000532627106,3.51471,-1.44133,-20.331744399999998,-0.00229
2017-06-24 04:29:05,4.301998391747475,3.52629,-1.425,-20.331744399999998,-0.00233
2017-06-24 04:29:05,4.399996250867844,3.53465,-1.41684,-20.331744399999998,-0.00237
2017-06-24 04:29:05,4.499995708465576,3.5398,-1.41275,-20.331744399999998,-0.00241
2017-06-24 04:29:05,4.603998363018036,3.54366,-1.40949,-20.331744399999998,-0.00245
2017-06-24 04:29:06,4.698998853564262,3.54623,-1.40785,-20.331744399999998,-0.00249
2017-06-24 04:29:06,4.8009999096393585,3.54816,-1.40704,-20.331744399999998,-0.00252
2017-06-24 04:29:06,4.8989977687597275,3.55009,-1.40622,-20.331744399999998,-0.00256
2017-06-24 04:29:06,4.99899722635746,3.55073,-1.40785,-20.331744399999998,-0.0026
2017-06-24 04:29:06,5.096995085477829,3.55138,-1.4103,-20.331744399999998,-0.00264
2017-06-24 04:29:06,5.200997740030289,3.55202,-1.4103,-20.331744399999998,-0.00268
2017-06-24 04:29:06,5.2970040589571,3.55266,-1.4103,-20.331744399999998,-0.00272
2017-06-24 04:29:06,5.3970035165548325,3.55266,-1.4103,-20.331744399999998,-0.00276
2017-06-24 04:29:06,5.502001941204071,3.55266,-1.40949,-20.331744399999998,-0.0028
2017-06-24 04:29:06,5.600995570421219,3.55331,-1.4103,-20.331744399999998,-0.00284
2017-06-24 04:29:07,5.7040024548769,3.55331,-1.40949,-20.331744399999998,-0.00288
2017-06-24 04:29:07,5.799002945423126,3.55331,-1.4103,-20.331744399999998,-0.00292
2017-06-24 04:29:07,5.901004001498222,3.55331,-1.40949,-20.331744399999998,-0.00296
2017-06-24 04:29:07,6.001999229192734,3.55331,-1.41194,-20.331744399999998,-0.00299
2017-06-24 04:29:07,6.097995489835739,3.55266,-1.41439,-20.331744399999998,-0.00303
2017-06-24 04:29:07,6.201998144388199,3.55202,-1.4152,-20.331744399999998,-0.00307
2017-06-24 04:29:07,6.29800446331501,3.55202,-1.4152,-20.331744399999998,-0.00311
2017-06-24 04:29:07,6.401001289486885,3.55202,-1.4152,-20.331744399999998,-0.00315
2017-06-24 04:29:07,6.498003378510475,3.55138,-1.4152,-20.331744399999998,-0.00319
2017-06-24 04:29:07,6.601995974779129,3.55138,-1.41602,-20.331744399999998,-0.00323
2017-06-24 04:29:08,6.69800229370594,3.55138,-1.4152,-20.3203102,-0.00327
2017-06-24 04:29:08,6.796995922923088,3.55138,-1.4152,-20.3203102,-0.00331
2017-06-24 04:29:08,6.898001208901405,3.55073,-1.41602,-20.3203102,-0.00335
2017-06-24 04:29:08,7.002999633550644,3.50699,-2.29797,-20.3203102,-0.00341
2017-06-24 04:29:08,7.1029990911483765,3.46002,-2.31267,-20.3203102,-0.00348
2017-06-24 04:29:08,7.200996950268745,3.433,-2.33553,-20.3203102,-0.00354
2017-06-24 04:29:08,7.297003269195557,3.41563,-2.35513,-20.3203102,-0.00361
