Timestamp,Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2017-06-24 11:58:37,0.0950004905462265,3.86663,-2.80591,-20.331744399999998,-7e-05
2017-06-24 11:58:37,0.1999989151954651,3.72637,-2.91778,-20.3203102,-0.00015
2017-06-24 11:58:37,0.29599517583847046,3.64016,-3.00679,-20.3203102,-0.00023
2017-06-24 11:58:38,0.4010036587715149,3.56167,-3.09254,-20.3203102,-0.00032
2017-06-24 11:58:38,0.4949983209371567,3.50892,-3.15297,-20.3203102,-0.0004
2017-06-24 11:58:38,0.5990009754896164,3.46066,-3.21013,-20.3203102,-0.00049
2017-06-24 11:58:38,0.6960030645132065,3.42785,-3.25015,-20.3203102,-0.00058
2017-06-24 11:58:38,0.7999956607818604,3.39954,-3.28608,-20.3203102,-0.00067
2017-06-24 11:58:38,0.8999951183795929,3.37574,-3.31629,-20.3203102,-0.00076
2017-06-24 11:58:38,0.9949956089258194,3.35708,-3.36039,-20.3203102,-0.00085
2017-06-24 11:58:38,1.0989982634782791,3.33778,-3.4102,-20.3203102,-0.00095
2017-06-24 11:58:38,1.1960003525018692,3.32556,-3.43225,-20.3203102,-0.00104
2017-06-24 11:58:38,1.2950040400028229,3.31333,-3.4494,-20.308875999999998,-0.00114
2017-06-24 11:58:39,1.3989966362714767,3.30433,-3.46247,-20.308875999999998,-0.00123
2017-06-24 11:58:39,1.5020035207271576,3.29596,-3.4739,-20.3203102,-0.00133
2017-06-24 11:58:39,1.6000013798475266,3.29017,-3.48125,-20.3203102,-0.00142
2017-06-24 11:58:39,1.700996607542038,3.28374,-3.48942,-20.3203102,-0.00152
2017-06-24 11:58:39,1.7970029264688492,3.27859,-3.49513,-20.3203102,-0.00162
2017-06-24 11:58:39,1.900995522737503,3.27409,-3.50085,-20.3203102,-0.00172
2017-06-24 11:58:39,2.0009949803352356,3.27666,-3.42,-20.3203102,-0.00181
2017-06-24 11:58:39,2.097001299262047,3.28502,-3.31548,-20.3203102,-0.00191
2017-06-24 11:58:39,2.1970007568597794,3.2876,-3.28689,-20.3203102,-0.002
2017-06-24 11:58:39,2.297000214457512,3.28695,-3.2771,-20.3203102,-0.00209
2017-06-24 11:58:40,2.3979954421520233,3.28567,-3.27465,-20.308875999999998,-0.00218
2017-06-24 11:58:40,2.4999964982271194,3.28438,-3.27465,-20.308875999999998,-0.00228
2017-06-24 11:58:40,2.599000185728073,3.28245,-3.27628,-20.3203102,-0.00236
2017-06-24 11:58:40,2.7010012418031693,3.28052,-3.2771,-20.3203102,-0.00245
2017-06-24 11:58:40,2.798999100923538,3.27923,-3.27873,-20.3203102,-0.00255
2017-06-24 11:58:40,2.9010001569986343,3.2773,-3.28118,-20.3203102,-0.00264
2017-06-24 11:58:40,2.996000647544861,3.31655,-2.35023,-20.3203102,-0.00273
2017-06-24 11:58:40,3.1009990721940994,3.37188,-2.22447,-20.3203102,-0.00279
2017-06-24 11:58:40,3.195003792643547,3.39761,-2.17139,-20.3203102,-0.00285
2017-06-24 11:58:40,3.3000022172927856,3.41241,-2.14444,-20.3203102,-0.00291
2017-06-24 11:58:41,3.395998477935791,3.42142,-2.12974,-20.3203102,-0.00297
2017-06-24 11:58:41,3.498995304107666,3.42657,-2.12321,-20.3203102,-0.00303
2017-06-24 11:58:41,3.5979989916086197,3.42978,-2.11995,-20.3203102,-0.00309
2017-06-24 11:58:41,3.6970026791095734,3.43171,-2.1175,-20.3203102,-0.00315
2017-06-24 11:58:41,3.7999995052814484,3.433,-2.11586,-20.3203102,-0.00321
2017-06-24 11:58:41,3.899003192782402,3.43493,-2.11505,-20.3203102,-0.00327
2017-06-24 11:58:41,4.002000018954277,3.43493,-2.11586,-20.3203102,-0.00333
2017-06-24 11:58:41,4.099002107977867,3.43557,-2.1175,-20.3203102,-0.00338
2017-06-24 11:58:41,4.1990015655756,3.43557,-2.11831,-20.3203102,-0.00344
2017-06-24 11:58:41,4.301002621650696,3.43557,-2.11913,-20.3203102,-0.0035
2017-06-24 11:58:42,4.399000480771065,3.43557,-2.11913,-20.3203102,-0.00356
2017-06-24 11:58:42,4.49499674141407,3.43557,-2.11913,-20.308875999999998,-0.00362
2017-06-24 11:58:42,4.596002027392387,3.43557,-2.11913,-20.308875999999998,-0.00368
2017-06-24 11:58:42,4.700004681944847,3.43557,-2.11831,-20.3203102,-0.00374
2017-06-24 11:58:42,4.794995114207268,3.43493,-2.11913,-20.3203102,-0.00379
2017-06-24 11:58:42,4.900999367237091,3.43493,-2.11913,-20.308875999999998,-0.00386
2017-06-24 11:58:42,4.995999857783318,3.42657,-2.22039,-20.308875999999998,-0.00391
2017-06-24 11:58:42,5.100002512335777,3.40855,-2.35676,-20.308875999999998,-0.00398
2017-06-24 11:58:42,5.198000371456146,3.40019,-2.39515,-20.308875999999998,-0.00404
2017-06-24 11:58:42,5.302003026008606,3.3944,-2.41311,-20.308875999999998,-0.00411
2017-06-24 11:58:43,5.395001918077469,3.39182,-2.41964,-20.308875999999998,-0.00418
2017-06-24 11:58:43,5.498994514346123,3.38925,-2.42209,-20.308875999999998,-0.00424
2017-06-24 11:58:43,5.595996603369713,3.38796,-2.42454,-20.308875999999998,-0.00431
2017-06-24 11:58:43,5.695996060967445,3.38668,-2.42618,-20.308875999999998,-0.00438
2017-06-24 11:58:43,5.799002945423126,3.38539,-2.42699,-20.3203102,-0.00445
2017-06-24 11:58:43,5.8959949761629105,3.38475,-2.42699,-20.3203102,-0.00452
2017-06-24 11:58:43,5.996004492044449,3.37317,-2.55194,-20.3203102,-0.00458
2017-06-24 11:58:43,6.097995489835739,3.35837,-2.66545,-20.308875999999998,-0.00465
2017-06-24 11:58:43,6.196999177336693,3.34679,-2.72343,-20.308875999999998,-0.00473
2017-06-24 11:58:43,6.294997036457062,3.34228,-2.73894,-20.308875999999998,-0.0048
2017-06-24 11:58:44,6.396998092532158,3.33842,-2.74793,-20.308875999999998,-0.00488
2017-06-24 11:58:44,6.499994918704033,3.33649,-2.75119,-20.3203102,-0.00496
2017-06-24 11:58:44,6.5939996391534805,3.33456,-2.75364,-20.3203102,-0.00503
2017-06-24 11:58:44,6.700003892183304,3.33263,-2.75609,-20.308875999999998,-0.00511
2017-06-24 11:58:44,6.800003349781036,3.33135,-2.75691,-20.308875999999998,-0.00518
2017-06-24 11:58:44,6.895999610424042,3.33006,-2.75773,-20.3203102,-0.00526
2017-06-24 11:58:44,6.998000666499138,3.34035,-2.6336,-20.3203102,-0.00534
2017-06-24 11:58:44,7.0970043540000916,3.35258,-2.53642,-20.3203102,-0.00541
2017-06-24 11:58:44,7.200996950268745,3.35837,-2.50376,-20.3203102,-0.00548
2017-06-24 11:58:44,7.300996407866478,3.36094,-2.49314,-20.3203102,-0.00555
2017-06-24 11:58:45,7.3959968984127045,3.36287,-2.48824,-20.308875999999998,-0.00562
2017-06-24 11:58:45,7.502001151442528,3.36416,-2.48579,-20.308875999999998,-0.00569
2017-06-24 11:58:45,7.5959958136081696,3.36416,-2.48497,-20.3203102,-0.00576
2017-06-24 11:58:45,7.69900269806385,3.3648,-2.48497,-20.3203102,-0.00583
2017-06-24 11:58:45,7.797000557184219,3.3648,-2.48416,-20.3203102,-0.00589
2017-06-24 11:58:45,7.899997383356094,3.3648,-2.48416,-20.3203102,-0.00597
2017-06-24 11:58:45,8.001002669334412,3.36416,-2.48987,-20.3203102,-0.00603
2017-06-24 11:58:45,8.096003159880638,3.36287,-2.49722,-20.0916568,-0.0061
2017-06-24 11:58:45,8.201997354626656,3.36223,-2.49967,-20.0916568,-0.00617
2017-06-24 11:58:45,8.30100104212761,3.36159,-2.49967,-20.3203102,-0.00624
2017-06-24 11:58:46,8.396997302770615,3.36159,-2.50131,-20.3203102,-0.00631
2017-06-24 11:58:46,8.496000990271568,3.36094,-2.50131,-20.308875999999998,-0.00638
2017-06-24 11:58:46,8.600003644824028,3.3603,-2.50131,-20.308875999999998,-0.00645
2017-06-24 11:58:46,8.696995675563812,3.3603,-2.50212,-20.3203102,-0.00652
2017-06-24 11:58:46,8.800002560019493,3.35966,-2.50212,-20.3203102,-0.00659
2017-06-24 11:58:46,8.89500305056572,3.35966,-2.50294,-20.3203102,-0.00666
2017-06-24 11:58:46,8.995002508163452,3.36802,-2.39923,-20.3203102,-0.00673
2017-06-24 11:58:46,9.097003564238548,3.38217,-2.28654,-20.3203102,-0.00679
2017-06-24 11:58:46,9.200000390410423,3.39054,-2.24407,-20.0916568,-0.00686
2017-06-24 11:58:46,9.297002479434013,3.3944,-2.22774,-20.0916568,-0.00692
2017-06-24 11:58:47,9.395996108651161,3.39697,-2.22202,-20.103091000000003,-0.00698
2017-06-24 11:58:47,9.499002993106842,3.39826,-2.22039,-20.103091000000003,-0.00704
2017-06-24 11:58:47,9.601004049181938,3.39954,-2.21876,-20.3203102,-0.00711
2017-06-24 11:58:47,9.699997678399086,3.40019,-2.21712,-20.3203102,-0.00716
2017-06-24 11:58:47,9.797995537519455,3.40083,-2.21712,-20.103091000000003,-0.00723
2017-06-24 11:58:47,9.901998192071915,3.40083,-2.21712,-20.103091000000003,-0.00729
2017-06-24 11:58:47,9.998004510998726,3.3841,-2.77732,-20.103091000000003,-0.00735
2017-06-24 11:58:47,10.101001337170601,3.35065,-2.79121,-20.3203102,-0.00743
2017-06-24 11:58:47,10.19899919629097,3.33199,-2.81326,-20.3203102,-0.00751
2017-06-24 11:58:47,10.298002883791924,3.32298,-2.82632,-20.103091000000003,-0.00758
2017-06-24 11:58:48,10.400999709963799,3.31719,-2.8353,-20.103091000000003,-0.00766
2017-06-24 11:58:48,10.500003397464752,3.31333,-2.84184,-20.103091000000003,-0.00774
2017-06-24 11:58:48,10.600998625159264,3.31076,-2.8451,-20.103091000000003,-0.00782
2017-06-24 11:58:48,10.696994885802269,3.30883,-2.84755,-20.103091000000003,-0.0079
2017-06-24 11:58:48,10.797004401683807,3.3069,-2.84919,-20.103091000000003,-0.00798
2017-06-24 11:58:48,10.902002826333046,3.30561,-2.85082,-20.103091000000003,-0.00806
2017-06-24 11:58:48,11.000000685453415,3.30433,-2.85899,-20.0916568,-0.00814
2017-06-24 11:58:48,11.102001741528511,3.30111,-2.87613,-20.0916568,-0.00821
2017-06-24 11:58:48,11.202001199126244,3.29982,-2.88103,-20.0916568,-0.0083
2017-06-24 11:58:48,11.295995861291885,3.29854,-2.8843,-20.0916568,-0.00837
2017-06-24 11:58:49,11.397001147270203,3.29789,-2.88512,-20.0916568,-0.00846
2017-06-24 11:58:49,11.501003801822662,3.29661,-2.88675,-20.0916568,-0.00854
2017-06-24 11:58:49,11.59999743103981,3.29596,-2.88675,-20.0916568,-0.00862
2017-06-24 11:58:49,11.701998487114906,3.29532,-2.88757,-20.0916568,-0.0087
2017-06-24 11:58:49,11.80100217461586,3.29532,-2.88838,-20.0916568,-0.00878
2017-06-24 11:58:49,11.899000033736229,3.29468,-2.88838,-20.0916568,-0.00886
2017-06-24 11:58:49,11.99999526143074,3.31719,-2.35187,-20.0916568,-0.00894
2017-06-24 11:58:49,12.096001580357552,3.34421,-2.33227,-20.0916568,-0.009
2017-06-24 11:58:49,12.196001037955284,3.35966,-2.3143,-20.0916568,-0.00907
2017-06-24 11:58:49,12.300999462604523,3.36738,-2.30287,-20.0916568,-0.00913
2017-06-24 11:58:50,12.39500418305397,3.37252,-2.29633,-20.0916568,-0.0092
2017-06-24 11:58:50,12.498996779322624,3.37574,-2.29225,-20.0916568,-0.00926
2017-06-24 11:58:50,12.602003663778305,3.37767,-2.2898,-20.103091000000003,-0.00932
2017-06-24 11:58:50,12.697004154324532,3.37896,-2.28817,-20.103091000000003,-0.00939
2017-06-24 11:58:50,12.798995152115822,3.38024,-2.28735,-20.103091000000003,-0.00945
2017-06-24 11:58:50,12.897003069519997,3.38089,-2.28654,-20.103091000000003,-0.00951
2017-06-24 11:58:50,13.002001494169235,3.38153,-2.28899,-20.103091000000003,-0.00958
2017-06-24 11:58:50,13.097001984715462,3.38153,-2.29062,-20.103091000000003,-0.00964
2017-06-24 11:58:50,13.201004639267921,3.38153,-2.29144,-20.103091000000003,-0.00971
2017-06-24 11:58:50,13.301004096865654,3.38153,-2.29144,-20.103091000000003,-0.00977
2017-06-24 11:58:51,13.395994529128075,3.38153,-2.29225,-20.103091000000003,-0.00983
2017-06-24 11:58:51,13.496999815106392,3.38153,-2.29225,-20.103091000000003,-0.0099
2017-06-24 11:58:51,13.596003502607346,3.38217,-2.29144,-20.103091000000003,-0.00996
2017-06-24 11:58:51,13.699996098876,3.38217,-2.29144,-20.103091000000003,-0.01002
2017-06-24 11:58:51,13.794996589422226,3.38217,-2.29144,-20.103091000000003,-0.01009
2017-06-24 11:58:51,13.898999243974686,3.38217,-2.29144,-20.103091000000003,-0.01015
2017-06-24 11:58:51,13.996001332998276,3.38153,-2.2947,-20.103091000000003,-0.01021
2017-06-24 11:58:51,14.100003987550735,3.38153,-2.29878,-20.103091000000003,-0.01028
2017-06-24 11:58:51,14.200003445148468,3.38089,-2.2996,-20.103091000000003,-0.01034
2017-06-24 11:58:51,14.298001304268837,3.38089,-2.30042,-20.103091000000003,-0.0104
2017-06-24 11:58:52,14.395999163389206,3.38089,-2.30042,-20.103091000000003,-0.01047
2017-06-24 11:58:52,14.495998620986938,3.38024,-2.30123,-20.103091000000003,-0.01053
2017-06-24 11:58:52,14.600997045636177,3.38024,-2.30123,-20.103091000000003,-0.0106
2017-06-24 11:58:52,14.695997536182404,3.38024,-2.30123,-20.103091000000003,-0.01066
2017-06-24 11:58:52,14.79700282216072,3.38024,-2.30123,-20.103091000000003,-0.01073
2017-06-24 11:58:52,14.899999648332596,3.38024,-2.30042,-20.103091000000003,-0.01079
2017-06-24 11:58:52,14.997001737356186,3.38925,-2.02603,-20.103091000000003,-0.01085
2017-06-24 11:58:52,15.099002793431282,3.40533,-2.02358,-20.103091000000003,-0.01091
2017-06-24 11:58:52,15.194999054074287,3.41305,-2.01787,-20.103091000000003,-0.01097
2017-06-24 11:58:52,15.30199907720089,3.4182,-2.01297,-20.103091000000003,-0.01102
2017-06-24 11:58:53,15.399996936321259,3.42077,-2.01052,-20.103091000000003,-0.01108
2017-06-24 11:58:53,15.494997426867485,3.42271,-2.00807,-20.103091000000003,-0.01114
2017-06-24 11:58:53,15.596002712845802,3.42464,-2.00643,-20.103091000000003,-0.01119
2017-06-24 11:58:53,15.69499634206295,3.42528,-2.00562,-20.103091000000003,-0.01125
2017-06-24 11:58:53,15.798003226518631,3.42592,-2.00562,-19.885882,-0.0113
2017-06-24 11:58:53,15.901995822787285,3.42657,-2.0048,-19.885882,-0.01136
2017-06-24 11:58:53,16.00099951028824,3.43879,-1.87741,-19.885882,-0.01141
2017-06-24 11:58:53,16.095004230737686,3.45552,-1.76308,-20.103091000000003,-0.01146
2017-06-24 11:58:53,16.200002655386925,3.46452,-1.72552,-20.103091000000003,-0.01151
2017-06-24 11:58:53,16.300002112984657,3.46967,-1.71245,-20.103091000000003,-0.01156
2017-06-24 11:58:54,16.395998373627663,3.47289,-1.70755,-20.103091000000003,-0.01161
2017-06-24 11:58:54,16.49799942970276,3.47546,-1.7051,-20.103091000000003,-0.01165
2017-06-24 11:58:54,16.59799888730049,3.47675,-1.70347,-20.103091000000003,-0.0117
2017-06-24 11:58:54,16.69599674642086,3.47868,-1.70265,-20.103091000000003,-0.01175
2017-06-24 11:58:54,16.79900363087654,3.47996,-1.70184,-20.103091000000003,-0.0118
2017-06-24 11:58:54,16.89700148999691,3.48061,-1.70102,-20.103091000000003,-0.01185
2017-06-24 11:58:54,16.997000947594643,3.48125,-1.69857,-20.103091000000003,-0.01189
2017-06-24 11:58:54,17.09900200366974,3.48254,-1.6953,-20.103091000000003,-0.01194
2017-06-24 11:58:54,17.19999723136425,3.48318,-1.69449,-20.103091000000003,-0.01198
2017-06-24 11:58:54,17.29600355029106,3.48382,-1.69367,-20.103091000000003,-0.01203
2017-06-24 11:58:55,17.4010019749403,3.48447,-1.69367,-20.103091000000003,-0.01208
2017-06-24 11:58:55,17.499995604157448,3.48447,-1.69285,-19.885882,-0.01213
2017-06-24 11:58:55,17.59999506175518,3.48511,-1.69285,-19.885882,-0.01217
2017-06-24 11:58:55,17.69600138068199,3.48511,-1.69285,-19.885882,-0.01222
2017-06-24 11:58:55,17.796000838279724,3.48511,-1.69204,-19.885882,-0.01227
2017-06-24 11:58:55,17.900003492832184,3.48575,-1.69204,-19.897306,-0.01231
2017-06-24 11:58:55,17.996995523571968,3.49605,-1.40622,-19.897306,-0.01236
2017-06-24 11:58:55,18.100998178124428,3.51406,-1.40704,-19.897306,-0.0124
2017-06-24 11:58:55,18.198000267148018,3.52436,-1.40214,-19.897306,-0.01244
2017-06-24 11:58:55,18.29700395464897,3.5295,-1.39887,-19.885882,-0.01248
2017-06-24 11:58:56,18.40299814939499,3.53272,-1.39642,-19.885882,-0.01252
2017-06-24 11:58:56,18.50000023841858,3.53594,-1.39479,-19.885882,-0.01256
2017-06-24 11:58:56,18.595996499061584,3.53787,-1.39397,-19.897306,-0.01259
2017-06-24 11:58:56,18.702996522188187,3.53915,-1.39315,-19.897306,-0.01263
2017-06-24 11:58:56,18.79499964416027,3.54108,-1.39234,-19.885882,-0.01267
2017-06-24 11:58:56,18.897000700235367,3.54173,-1.39234,-19.885882,-0.01271
2017-06-24 11:58:56,18.9970001578331,3.54301,-1.38744,-19.885882,-0.01275
2017-06-24 11:58:56,19.096003845334053,3.5443,-1.38172,-19.885882,-0.01279
2017-06-24 11:58:56,19.197994843125343,3.54559,-1.38009,-19.885882,-0.01283
2017-06-24 11:58:56,19.294996932148933,3.54623,-1.37927,-19.885882,-0.01286
2017-06-24 11:58:57,19.401996955275536,3.54687,-1.37845,-19.885882,-0.0129
2017-06-24 11:58:57,19.498999044299126,3.54816,-1.37845,-19.897306,-0.01294
2017-06-24 11:58:57,19.601000100374222,3.54816,-1.37845,-19.897306,-0.01298
2017-06-24 11:58:57,19.69899795949459,3.5488,-1.37764,-19.885882,-0.01302
2017-06-24 11:58:57,19.798001646995544,3.54945,-1.37764,-19.885882,-0.01306
2017-06-24 11:58:57,19.895999506115913,3.54945,-1.37764,-19.885882,-0.0131
2017-06-24 11:58:57,19.99800056219101,3.55073,-1.37192,-19.885882,-0.01313
2017-06-24 11:58:57,20.09899578988552,3.55138,-1.36702,-19.885882,-0.01317
2017-06-24 11:58:57,20.200996845960617,3.55202,-1.36539,-19.885882,-0.01321
2017-06-24 11:58:57,20.302002131938934,3.55266,-1.36539,-19.885882,-0.01325
2017-06-24 11:58:58,20.399999991059303,3.55266,-1.36539,-19.885882,-0.01328
