Timestamp,Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2017-06-26 14:52:43,59.99799482524395,4.18077,0.0,13.535733,0.0
2017-06-26 14:53:43,119.99800130724907,4.18077,0.0,10.929821333333333,0.0
2017-06-26 14:54:43,179.99399453401566,4.17948,0.0,7.920361,0.0
2017-06-26 14:55:43,239.99999575316906,4.17884,0.0,4.5355985,0.0
2017-06-26 14:56:43,299.99699480831623,4.17819,0.0,1.1508259,0.0
2017-06-26 14:57:43,359.99599546194077,4.17819,0.0,-2.047876,0.0
2017-06-26 14:58:43,419.99899931252,4.17755,0.0,-5.2314568,0.0
2017-06-26 14:59:43,479.9970041960478,4.17691,0.0,-7.7129512,0.0
2017-06-26 15:00:43,539.9959947913885,4.17626,0.0,-9.2865868,0.0
2017-06-26 15:01:43,599.994995445013,4.17562,0.0,-10.8723292,0.0
2017-06-26 15:02:43,659.9979992955923,4.17562,0.0,-12.2280748,0.0
2017-06-26 15:03:43,719.9990015476942,4.17562,0.0,-13.3008334,0.0
2017-06-26 15:04:43,779.9949947744608,4.17497,0.0,-14.1582556,0.0
2017-06-26 15:05:43,839.9990044534206,4.17497,0.0,-14.9928196,0.0
2017-06-26 15:06:43,899.9969992786646,4.17433,0.0,-15.655901199999999,0.0
2017-06-26 15:07:43,959.9969957023859,4.17433,0.0,-16.273246,0.0
2017-06-26 15:08:43,1019.9979979544878,4.17433,0.0,-16.8677326,0.0
2017-06-26 15:09:43,1079.9990002065897,4.17369,0.0,-17.1535366,0.0
2017-06-26 15:10:43,1139.998996630311,4.17369,0.0,-17.5422382,0.0
2017-06-26 15:11:43,1199.9979972839355,4.17369,0.0,-17.9766766,0.0
2017-06-26 15:12:43,1259.9949963390827,4.17369,0.0,-18.205319799999998,0.0
2017-06-26 15:13:43,1319.9939969927073,4.17369,0.0,-18.422539,0.0
2017-06-26 15:14:43,1379.9940034747124,4.17369,0.0,-18.639748,0.0
2017-06-26 15:15:43,1439.996001496911,4.17369,0.0,-18.845533,0.0
2017-06-26 15:16:43,1499.993996322155,4.17369,0.0,-18.8569672,0.0
2017-06-26 15:17:43,1559.9999975413084,4.17304,0.0,-19.062742,0.0
2017-06-26 15:18:43,1619.9969965964556,4.17304,0.0,-19.074176200000004,0.0
2017-06-26 15:19:43,1679.9950014799833,4.17304,0.0,-19.268527,0.0
2017-06-26 15:20:43,1739.9940021336079,4.17304,0.0,-19.268527,0.0
2017-06-26 15:21:43,1799.9950043857098,4.17304,0.0,-19.4971804,0.0
2017-06-26 15:22:43,1859.995000809431,4.17304,0.0,-19.485746199999998,0.0
2017-06-26 15:23:43,1919.999996200204,4.17304,0.0,-19.4971804,0.0
2017-06-26 15:24:43,1979.9950037151575,4.17304,0.0,-19.485746199999998,0.0
2017-06-26 15:25:43,2039.997997507453,4.17304,0.0,-19.6915312,0.0
2017-06-26 15:26:43,2099.9940007925034,4.17304,0.0,-19.6915312,0.0
2017-06-26 15:27:43,2159.996994584799,4.17304,0.0,-19.6915312,0.0
2017-06-26 15:28:43,2219.99400369823,4.17304,0.0,-19.6915312,0.0
2017-06-26 15:29:43,2279.9969974905252,4.17304,0.0,-19.6915312,0.0
2017-06-26 15:30:43,2339.997999742627,4.17304,0.0,-19.9087402,0.0
2017-06-26 15:31:43,2399.9979961663485,4.17304,0.0,-19.9087402,0.0
2017-06-26 15:32:43,2459.996996819973,4.17304,0.0,-19.9087402,0.0
2017-06-26 15:33:43,2519.99399587512,4.17304,0.0,-19.9087402,0.0
2017-06-26 15:34:43,2579.999001324177,4.17304,0.0,-19.6915312,0.0
2017-06-26 15:35:43,2640.0000035762787,4.17304,0.0,-19.897306,0.0
2017-06-26 15:36:43,2699.997002631426,4.17304,0.0,-19.9087402,0.0
2017-06-26 15:37:43,2759.997994825244,4.17304,0.0,-20.125959400000003,0.0
2017-06-26 15:38:43,2820.002004504204,4.17304,0.0,-20.1145252,0.0
2017-06-26 15:39:43,2879.9970019608736,4.17304,0.0,-20.1145252,0.0
2017-06-26 15:40:43,2939.996998384595,4.17304,0.0,-20.125959400000003,0.0
2017-06-26 15:41:43,2999.9950032681227,4.17304,0.0,-20.125959400000003,0.0
2017-06-26 15:42:43,3059.9999986588955,4.17304,0.0,-20.1145252,0.0
2017-06-26 15:43:43,3119.9969977140427,4.17304,0.0,-19.9087402,0.0
2017-06-26 15:44:43,3179.9979999661446,4.17304,0.0,-20.125959400000003,0.0
2017-06-26 15:45:43,3239.9990022182465,4.17304,0.0,-20.125959400000003,0.0
2017-06-26 15:46:43,3299.9939996749163,4.1724,0.0,-20.1145252,0.0
2017-06-26 15:47:43,3359.998995065689,4.1724,0.0,-20.1145252,0.0
2017-06-26 15:48:43,3419.999997317791,4.1724,0.0,-20.125959400000003,0.0
2017-06-26 15:49:43,3480.000003799796,4.1724,0.0,-20.1145252,0.0
2017-06-26 15:50:43,3539.9990044534206,4.1724,0.0,-20.125959400000003,0.0
2017-06-26 15:51:43,3599.9940019100904,4.1724,0.0,-20.125959400000003,0.0
2017-06-26 15:52:43,3659.9980015307665,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 15:53:43,3719.997997954488,4.1724,0.0,-20.1145252,0.0
2017-06-26 15:54:43,3779.994997009635,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 15:55:43,3839.99500349164,4.1724,0.0,-20.3431684,0.0
2017-06-26 15:56:43,3899.999003112316,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 15:57:43,3959.99699793756,4.1724,0.0,-20.1145252,0.0
2017-06-26 15:58:43,4019.997004419565,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 15:59:43,4079.9940034747124,4.1724,0.0,-20.331744399999998,0.0
2017-06-26 16:00:43,4139.9949956685305,4.1724,0.0,-20.331744399999998,0.0
2017-06-26 16:01:43,4199.995002150536,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:02:43,4259.999997541308,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:03:43,4320.0000040233135,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:04:43,4379.99599725008,4.1724,0.0,-20.331744399999998,0.0
2017-06-26 16:05:43,4440.001002699137,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:06:43,4499.998001754284,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:07:43,4559.997002407908,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:08:43,4619.999996200204,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:09:43,4679.996995255351,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:10:43,4739.999003335834,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:11:43,4800.001001358032,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:12:43,4859.998996183276,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:13:43,4919.99400369823,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:14:43,4979.998003318906,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:15:43,5039.99599814415,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:16:43,5099.995994567871,4.1724,0.0,-20.3203102,0.0
2017-06-26 16:17:43,5159.994995221496,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:18:43,5219.998994842172,4.1724,0.0,-20.3431684,0.0
2017-06-26 16:19:43,5279.997995495796,4.1724,0.0,-20.331744399999998,0.0
2017-06-26 16:20:43,5339.996996149421,4.1724,0.0,-20.3431684,0.0
2017-06-26 16:21:43,5399.999004229903,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:22:43,5459.996999055147,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:23:43,5519.998997077346,4.1724,0.0,-20.331744399999998,0.0
2017-06-26 16:24:43,5579.99799773097,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:25:43,5639.999995753169,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:26:43,5700.000002235174,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:27:43,5759.994999691844,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:28:43,5819.99899931252,4.17176,0.0,-20.1145252,0.0
2017-06-26 16:29:43,5879.99500259757,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:30:43,5939.997000619769,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:31:43,5999.99699704349,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:32:43,6059.998995065689,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:33:43,6119.999001547694,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:34:43,6180.000999569893,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:35:43,6239.999004453421,4.1724,0.0,-20.125959400000003,0.0
2017-06-26 16:36:43,6299.999000877142,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:37:43,6359.995999932289,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:38:43,6419.99599635601,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:39:43,6479.994001239538,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:40:43,6540.000002458692,4.1724,0.0,-20.0916568,0.0
2017-06-26 16:41:43,6599.999998882413,4.1724,0.0,-20.0916568,0.0
2017-06-26 16:42:43,6659.994996339083,4.1724,0.0,-20.1145252,0.0
2017-06-26 16:43:43,6719.997004419565,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:44:43,6779.994999244809,4.1724,0.0,-20.103091000000003,0.0
2017-06-26 16:45:43,6839.998003095388,4.17176,0.0,-19.897306,0.0
2017-06-26 16:46:43,6899.995002150536,4.17176,0.0,-19.897306,0.0
2017-06-26 16:47:43,6959.997995942831,4.17176,0.0,-19.897306,0.0
2017-06-26 16:48:43,7019.998002424836,4.1724,0.0,-20.0916568,0.0
2017-06-26 16:49:43,7079.997003078461,4.17176,0.0,-20.0916568,0.0
2017-06-26 16:50:43,7139.996003732085,4.17176,0.0,-19.897306,0.0
2017-06-26 16:50:43,7139.996003732085,4.17176,0.0,-19.897306,0.0
2017-06-26 16:50:45,7142.194000259042,4.17223,-0.01143,-19.897306,-0.0
2017-06-26 16:50:45,7142.291002348065,4.16708,-0.05226,-19.897306,-0.0
