Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-10-30 17:36:52,0.0,0.0,4.18464,-0.04342,23.87099,0.0,0.0,0.0,1.0025847160340533,0
2018-10-30 17:36:53,0.009983333333245,0.5989999999947031,4.18312,-0.0945,23.87099,-1e-05,2.833333333304229e-05,-1.5228502777641088e-05,0.9999953357479664,1
2018-10-30 17:36:54,0.0266166666665715,1.5969999999942956,4.18295,-0.09706,23.97615,-4e-05,2.777777777737356e-05,-4.1782269444299786e-05,0.9999857778447676,2
2018-10-30 17:36:55,0.0433166666665783,2.598999999994703,4.18278,-0.09706,23.97615,-7e-05,2.749999999852864e-05,-6.865650277763611e-05,0.9999761045911022,3
2018-10-30 17:36:56,0.059983333333245,3.598999999994703,4.18262,-0.09706,23.97615,-9e-05,2.777777777737356e-05,-9.561761388874724e-05,0.99996640006619,4
2018-10-30 17:36:57,0.0766499999999117,4.598999999994703,4.18262,-0.09706,23.97615,-0.00012,2.8055555554197377e-05,-0.0001225787249998,0.9999566955412778,5
2018-10-30 17:36:58,0.0932999999999689,5.597999999998137,4.18245,-0.09706,23.97615,-0.00015,2.805555555621848e-05,-0.0001495128749999,0.9999470007208904,6
2018-10-30 17:36:59,0.1099666666666356,6.597999999998137,4.18245,-0.09706,23.97615,-0.00018,2.805555555621848e-05,-0.0001764050083332,0.9999373210242044,7
2018-10-30 17:37:00,0.125,7.5,4.18228,-0.09706,23.97615,-0.0002,2.7777777779394657e-05,-0.0002005063305555,0.9999286458668284,8
2018-10-30 17:37:01,0.1432833333332382,8.596999999994296,4.18228,-0.0945,23.97615,-0.00023,2.722222222170482e-05,-0.0002297264027776,0.999918128239508,9
2018-10-30 17:37:02,0.1599499999999049,9.596999999994296,4.18211,-0.09706,23.97615,-0.00025,2.8055555554197377e-05,-0.000256472047222,0.9999085012708074,10
2018-10-30 17:37:03,0.1766166666665715,10.596999999994296,4.18211,-0.09706,23.97615,-0.00028,2.8055555554197377e-05,-0.0002832169805553,0.999898874558068,11
2018-10-30 17:37:04,0.1916666666666666,11.5,4.18194,-0.0945,23.97615,-0.0003,2.833333333304229e-05,-0.0003073481083333,0.9998901886723224,12
2018-10-30 17:37:05,0.2083666666666734,12.502000000000407,4.18194,-0.09706,23.97615,-0.00033,2.888888888871103e-05,-0.0003341540749999,0.999880539990922,13
2018-10-30 17:37:06,0.2266499999999117,13.598999999994705,4.18177,-0.0945,23.97615,-0.00036,2.8055555554197377e-05,-0.000363514947222,0.9998699716833048,14
