Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-10-31 10:05:59,0.0,0.0,4.17402,-1.20553,23.87099,-0.0,0.0,0.0,0.9993928922803732,0
2018-10-31 10:06:00,0.010049999999804,0.602999999988242,4.16037,-1.04207,23.87099,-0.00018,2.8611111107845012e-05,-0.0001761264333298,0.9993294964005482,1
2018-10-31 10:06:01,0.0266833333332518,1.6009999999951106,4.15952,-0.98843,23.87099,-0.00046,2.833333333304229e-05,-0.0004555803999985,0.9992289082619448,2
2018-10-31 10:06:02,0.0433333333331878,2.599999999991269,4.1489,-1.37155,23.87099,-0.00079,2.777777777535246e-05,-0.0007978478249973,0.999105710714972,3
2018-10-31 10:06:03,0.0583833333332828,3.502999999996973,4.08502,-3.99204,23.87099,-0.00155,2.805555555823957e-05,-0.0015703301833373,0.99882765932978,4
2018-10-31 10:06:04,0.0750499999999495,4.502999999996973,4.04524,-5.41722,23.87099,-0.00285,2.888888889073213e-05,-0.0029089162666704,0.9983458415760788,5
2018-10-31 10:06:05,0.0916999999998855,5.501999999993132,4.15379,-0.52103,23.87099,-0.00364,2.833333333304229e-05,-0.0035975318388842,0.9980979776453992,6
2018-10-31 10:06:06,0.1099999999998544,6.599999999991269,3.99552,-7.33024,23.87099,-0.00503,2.777777777535246e-05,-0.0050684508555383,0.99756852727586,7
2018-10-31 10:06:07,0.1250333333332188,7.5019999999931315,4.15565,-0.10472,23.87099,-0.00585,2.7777777779394657e-05,-0.0056934807360919,0.997343550715298,8
2018-10-31 10:06:08,0.1433499999999185,8.60099999999511,4.06867,-3.98183,23.87099,-0.00653,2.8055555554197377e-05,-0.0064742404222073,0.9970625199449736,9
2018-10-31 10:06:09,0.1583499999998215,9.50099999998929,4.19119,1.38433,23.87099,-0.00666,2.833333333304229e-05,-0.0065704096722024,0.9970225169359566,10
2018-10-31 10:06:10,0.1767166666664707,10.602999999988242,4.11536,-2.07647,23.87099,-0.00686,2.8611111107845012e-05,-0.0068208385221971,0.9969288445681312,11
2018-10-31 10:06:11,0.1916833333331548,11.50099999998929,4.14385,-0.78155,23.97615,-0.00716,2.8055555554197377e-05,-0.0071226945499773,0.996820192913182,12
2018-10-31 10:06:12,0.2099833333331237,12.598999999987427,4.07474,-3.72386,23.87099,-0.00796,2.7499999996507545e-05,-0.0079289568444158,0.996529982599152,13
2018-10-31 10:06:13,0.2250333333332188,13.501999999993131,4.09058,-2.86313,23.87099,-0.00879,2.7777777779394657e-05,-0.0087341497527554,0.9962401572056097,14
2018-10-31 10:06:14,0.2417166666666162,14.502999999996971,4.12901,-1.14934,23.87099,-0.00934,2.8611111111887213e-05,-0.0092451916749779,0.9960562100735736,15
2018-10-31 10:06:15,0.2583499999998215,15.50099999998929,4.12143,-1.52479,23.87099,-0.00971,2.750000000054974e-05,-0.009619573941642,0.9959214529406588,16
2018-10-31 10:06:16,0.2766666666665211,16.59999999999127,4.06142,-4.05589,23.87099,-0.01059,2.777777777535246e-05,-0.0105729132027566,0.9955783029654536,17
2018-10-31 10:06:17,0.2916833333331548,17.50099999998929,4.06682,-3.64724,23.87099,-0.01156,2.750000000054974e-05,-0.0115274455721996,0.9952347235365272,18
2018-10-31 10:06:18,0.3083666666665522,18.50199999999313,4.07406,-3.22581,23.87099,-0.01252,2.8055555554197377e-05,-0.0124792451499812,0.9948921277630832,19
2018-10-31 10:06:19,0.325,19.5,4.11199,-1.52224,23.87099,-0.01318,2.69444444469021e-05,-0.0131037113805375,0.9946673540856822,20
2018-10-31 10:06:20,0.3416999999998855,20.50199999999313,4.0948,-2.31911,23.87099,-0.01371,2.833333333304229e-05,-0.0136437666166465,0.9944729637480144,21
2018-10-31 10:06:21,0.3583333333333333,21.5,4.14199,-0.25285,23.87099,-0.01407,2.750000000054974e-05,-0.0139419437499809,0.9943656362937868,22
2018-10-31 10:06:22,0.3766999999999825,22.601999999998952,4.04811,-4.3726,23.87099,-0.01494,2.833333333304229e-05,-0.014815844011105,0.994051080012337,23
2018-10-31 10:06:23,0.3916999999998855,23.50199999999313,4.11132,-1.43795,23.87099,-0.01554,2.833333333304229e-05,-0.0154213055527599,0.9938331469831616,24
2018-10-31 10:06:24,0.4099999999998545,24.59999999999127,4.05468,-3.92819,23.87099,-0.01639,2.777777777535246e-05,-0.0163408291583127,0.9935021687938472,25
2018-10-31 10:06:25,0.425,25.5,4.11873,-1.01397,23.87099,-0.01697,2.7777777779394657e-05,-0.016839148044423,0.9933228012587128,26
2018-10-31 10:06:26,0.4416833333331548,26.50099999998929,4.05451,-3.88732,23.87099,-0.01773,2.833333333304229e-05,-0.0175967951305243,0.9930500897598644,27
2018-10-31 10:06:27,0.4583333333333333,27.5,4.12665,-0.59255,23.87099,-0.01835,2.805555555823957e-05,-0.0181294987444166,0.9928583456039748,28
2018-10-31 10:06:28,0.4766499999997904,28.598999999987427,4.19995,2.35745,23.87099,-0.01799,2.777777777535246e-05,-0.0176944082721914,0.9930033945822412,29
2018-10-31 10:06:29,0.4916666666666666,29.5,4.0894,-2.64093,23.87099,-0.01815,2.7777777779394657e-05,-0.0179286656027472,0.9929146591777724,30
2018-10-31 10:06:30,0.5083666666665522,30.50199999999313,4.15394,0.33203,23.97615,-0.0184,2.8055555554197377e-05,-0.0181743028666318,0.9928251388008174,31
2018-10-31 10:06:31,0.5250166666664882,31.50099999998929,4.11637,-1.41241,23.97615,-0.01855,2.750000000054974e-05,-0.01834283941663,0.9927636279639102,32
2018-10-31 10:06:32,0.5416833333331549,32.50099999998929,4.06193,-3.71365,23.87099,-0.01925,2.777777777535246e-05,-0.0191050082860694,0.992489288870454,33
2018-10-31 10:06:33,0.5583666666665522,33.50199999999313,4.11014,-1.41752,23.87099,-0.01996,2.8055555554197377e-05,-0.0197560546971808,0.9922549477822992,34
2018-10-31 10:06:34,0.5766833333332518,34.60099999999511,4.05738,-3.71875,23.87099,-0.02078,2.8055555554197377e-05,-0.0206343262888488,0.9919388180610166,35
2018-10-31 10:06:35,0.5916999999998855,35.50199999999313,4.08047,-2.56941,23.87099,-0.02152,2.750000000054974e-05,-0.0213753487638462,0.9916720905126049,36
2018-10-31 10:06:36,0.6083666666665521,36.50199999999313,4.04305,-4.16317,23.87099,-0.02246,2.7777777779394657e-05,-0.0223522882305137,0.9913204457546076,37
2018-10-31 10:06:37,0.6250333333332189,37.50199999999313,4.07491,-2.61283,23.87099,-0.02335,2.833333333304229e-05,-0.0232508963110713,0.990996996009968,38
2018-10-31 10:06:38,0.6433666666666492,38.60199999999895,4.07474,-2.61028,23.87099,-0.02415,2.8611111111887213e-05,-0.0240491880749645,0.9907096546508533,39
2018-10-31 10:06:39,0.6583666666665522,39.50199999999313,4.07406,-2.61028,23.87099,-0.02481,2.7777777779394657e-05,-0.0247021866166269,0.9904746109025044,40
2018-10-31 10:06:40,0.6750333333332189,40.50199999999313,4.03664,-4.21936,23.87099,-0.02575,2.750000000054974e-05,-0.0256932432832944,0.9901178847248832,41
2018-10-31 10:06:41,0.6916666666666667,41.5,4.10424,-1.10081,23.87099,-0.0265,2.7777777779394657e-05,-0.0263459797166248,0.9898829353211932,42
