Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-20 03:10:17,0.0,0.0,4.18616,-0.04597,9.04363,-0.0,0.0,0.0,1.003124891408904,0
2018-11-20 03:10:17,0.0083500000000033,0.5010000000002037,4.18262,-0.0945,9.04363,-1e-05,2.722222222271537e-05,-1.256956666667222e-05,0.9999961146085776,1
2018-11-20 03:10:18,0.0250500000000101,1.5030000000006112,4.18211,-0.0945,9.04363,-4e-05,2.750000000054974e-05,-3.901500000001691e-05,0.9999861214733532,2
2018-11-20 03:10:19,0.0417166666666768,2.503000000000611,4.18194,-0.09706,8.93848,-7e-05,2.833333333405285e-05,-6.547975555557484e-05,0.9999761210366944,3
2018-11-20 03:10:20,0.0584166666666836,3.505000000001018,4.18177,-0.0945,8.93848,-9e-05,2.8888888889721583e-05,-9.206812222225096e-05,0.9999660738901736,4
2018-11-20 03:10:21,0.0750500000000101,4.503000000000611,4.1816,-0.09706,8.93848,-0.00012,2.777777777838411e-05,-0.0001186887333333,0.9999560145592016,5
2018-11-20 03:10:22,0.0916833333333367,5.501000000000204,4.18144,-0.0945,9.04363,-0.00015,2.722222222271537e-05,-0.0001451692555555,0.999946008164674,6
2018-11-20 03:10:23,0.1083666666666734,6.502000000000408,4.18144,-0.09706,9.14879,-0.00017,2.777777777838411e-05,-0.0001717292388888,0.9999359717435772,7
2018-11-20 03:10:24,0.1250666666666802,7.504000000000815,4.18127,-0.0945,9.14879,-0.0002,2.833333333405285e-05,-0.0001982443611111,0.9999259522744868,8
2018-11-20 03:10:25,0.1417000000000068,8.502000000000407,4.1811,-0.0945,9.14879,-0.00023,2.6944444444881e-05,-0.0002247241722222,0.9999159461486716,9
2018-11-20 03:10:26,0.1583666666666734,9.502000000000407,4.1811,-0.0945,9.14879,-0.00025,2.750000000054974e-05,-0.00025133755,0.999905889551014,10
2018-11-20 03:10:27,0.1750333333333401,10.502000000000407,4.18093,-0.09706,9.14879,-0.00028,2.750000000054974e-05,-0.0002778762611111,0.9998958611682124,11
2018-11-20 03:10:28,0.1917166666666768,11.503000000000611,4.18093,-0.0945,9.14879,-0.00031,2.750000000054974e-05,-0.000304299,0.9998858766087084,12
2018-11-20 03:10:29,0.2083666666666734,12.502000000000407,4.18076,-0.0945,9.14879,-0.00033,2.722222222271537e-05,-0.0003308093277777,0.9998758589513308,13
2018-11-20 03:10:30,0.22501666666667,13.501000000000204,4.18076,-0.09706,9.14879,-0.00036,2.722222222271537e-05,-0.0003572485444444,0.9998658681652448,14
2018-11-20 03:10:31,0.2417166666666768,14.503000000000611,4.18059,-0.09706,9.14879,-0.00038,2.722222222271537e-05,-0.0003838333555555,0.9998558223622884,15
2018-11-20 03:10:32,0.2584166666666836,15.50500000000102,4.18059,-0.0945,9.14879,-0.00041,2.8611111111887213e-05,-0.0004104167444444,0.999845777096758,16
2018-11-20 03:10:33,0.2750166666666701,16.501000000000204,4.18042,-0.0945,9.14879,-0.00044,2.722222222271537e-05,-0.0004368447666666,0.9998357905408012,17
2018-11-20 03:10:34,0.2917166666666768,17.50300000000061,4.18042,-0.0945,9.14879,-0.00046,2.750000000054974e-05,-0.0004634402444444,0.9998257407071512,18
2018-11-20 03:10:35,0.3083500000000034,18.501000000000204,4.18026,-0.0945,9.14879,-0.00049,2.722222222271537e-05,-0.0004899207666666,0.9998157343126236,19
2018-11-20 03:10:36,0.3251000000000204,19.506000000001222,4.18026,-0.09706,9.14879,-0.00052,2.833333333405285e-05,-0.0005166604166666,0.9998056299995296,20
2018-11-20 03:10:37,0.3417166666666768,20.50300000000061,4.18026,-0.0945,9.14879,-0.00054,2.833333333405285e-05,-0.0005431182444444,0.9997956321807226,21
2018-11-20 03:10:38,0.3584000000000136,21.50400000000081,4.16576,-0.38056,9.04363,-0.00061,2.888888888871103e-05,-0.0006120878611112,0.9997695701118178,22
2018-11-20 03:10:39,0.3750666666666802,22.50400000000081,4.13862,-0.91181,9.04363,-0.0008,2.777777777838411e-05,-0.0007974481944448,0.9996995266055172,23
2018-11-20 03:10:40,0.391750000000017,23.50500000000102,4.11536,-1.34345,9.04363,-0.00111,2.8888888889721583e-05,-0.0011156586888895,0.9995792820074862,24
2018-11-20 03:10:41,0.4083500000000034,24.501000000000204,4.08333,-1.97431,9.04363,-0.00158,2.722222222271537e-05,-0.0015808823055561,0.9994034844528578,25
2018-11-20 03:10:42,0.4250500000000102,25.50300000000061,4.05788,-2.45448,9.04363,-0.0022,2.777777777838411e-05,-0.0022016152333342,0.9991689234226964,26
2018-11-20 03:10:43,0.4417166666666768,26.50300000000061,4.03951,-2.78907,9.04363,-0.00293,2.750000000054974e-05,-0.0029328528583342,0.9988926051496724,27
2018-11-20 03:10:44,0.4583666666666735,27.502000000000407,4.12767,-0.72281,9.04363,-0.00337,2.750000000054974e-05,-0.0033656474333333,0.9987290618014512,28
2018-11-20 03:10:45,0.4750166666666701,28.501000000000204,4.11064,-1.17488,9.04363,-0.00363,2.750000000054974e-05,-0.0036333511888889,0.9986279025655364,29
2018-11-20 03:10:46,0.4917000000000068,29.502000000000407,4.00833,-3.50421,9.04363,-0.00433,2.750000000054974e-05,-0.00433107996389,0.9983642465342328,30
2018-11-20 03:10:47,0.5100499999999859,30.60299999999916,4.07828,-1.68825,9.04363,-0.00505,2.8611111110876665e-05,-0.0050528070972217,0.9980915220623804,31
2018-11-20 03:10:48,0.5250666666666802,31.50400000000081,4.09429,-1.35111,9.04363,-0.00542,2.805555555621848e-05,-0.0054248555555557,0.9979509333071336,32
2018-11-20 03:10:49,0.5416833333333367,32.501000000000204,4.13137,-0.5619,9.04363,-0.00568,2.750000000054974e-05,-0.0056826611583331,0.9978535143608158,33
2018-11-20 03:10:50,0.5583500000000033,33.501000000000204,4.16456,0.07918,9.04363,-0.00573,2.777777777838411e-05,-0.0057343882638883,0.9978338949958744,34
2018-11-20 03:10:51,0.5750333333333402,34.50200000000041,4.17922,0.30139,9.04363,-0.00568,2.750000000054974e-05,-0.0056789781388883,0.9978544668654564,35
2018-11-20 03:10:52,0.5916833333333368,35.501000000000204,4.18158,0.29628,9.04363,-0.0056,2.777777777838411e-05,-0.0055960517055549,0.9978852545919128,36
2018-11-20 03:10:53,0.6084500000000238,36.50700000000143,4.1777,0.18134,9.04363,-0.00553,2.8888888889721583e-05,-0.0055303033694438,0.9979096646829512,37
2018-11-20 03:10:54,0.6250833333333503,37.50500000000102,4.1836,0.28351,9.04363,-0.00546,2.8888888889721583e-05,-0.0054646604999993,0.9979340356178514,38
2018-11-20 03:10:55,0.6417166666666768,38.50300000000061,4.19995,0.57468,9.04363,-0.00531,2.750000000054974e-05,-0.0053073371138879,0.9979924443686214,39
2018-11-20 03:10:56,0.6583833333333435,39.50300000000061,4.19995,0.53636,9.04363,-0.00515,2.833333333405285e-05,-0.005154584274999,0.9980491562327416,40
