Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-08 09:53:14,0.0,0.0,4.18936,-0.05108,23.34519,0.0,0.0,0.0,1.0055690357572644,0
2018-11-08 09:53:14,0.0100333333334371,0.6020000000062282,4.18784,-0.0945,23.34519,-1e-05,2.8611111111887213e-05,-1.5089786111255812e-05,0.9999952466509224,1
2018-11-08 09:53:15,0.0250166666667306,1.5010000000038417,4.18767,-0.0945,23.34519,-4e-05,2.750000000054974e-05,-3.854828611120067e-05,0.9999865175494522,2
2018-11-08 09:53:16,0.0417000000000067,2.5020000000004075,4.1875,-0.0945,23.34519,-6e-05,2.777777777737356e-05,-6.454049444444526e-05,0.9999768456341986,3
2018-11-08 09:53:17,0.0599833333333663,3.599000000001979,4.18734,-0.09195,23.34519,-9e-05,2.777777777737356e-05,-9.312424444448962e-05,0.9999662093849008,4
2018-11-08 09:53:18,0.0750166666667307,4.501000000003842,4.18734,-0.09195,23.34519,-0.00011,2.805555555621848e-05,-0.0001163788694445,0.9999575561470008,5
2018-11-08 09:53:19,0.0916666666666666,5.5,4.18717,-0.09195,23.34519,-0.00014,2.749999999852864e-05,-0.0001423908277777,0.9999478768826092,6
2018-11-08 09:53:20,0.1100333333334371,6.602000000006228,4.187,-0.09195,23.34519,-0.00017,2.8333333335063397e-05,-0.0001711058277779,0.9999371917941032,7
2018-11-08 09:53:21,0.1267000000001038,7.602000000006228,4.187,-0.0945,23.34519,-0.00019,2.8611111111887213e-05,-0.0001970044944445,0.9999275546864758,8
2018-11-08 09:53:22,0.1433333333334303,8.60000000000582,4.18683,-0.09195,23.34519,-0.00022,2.7777777779394657e-05,-0.0002229193694445,0.9999179115475938,9
2018-11-08 09:53:23,0.158350000000064,9.501000000003842,4.18683,-0.0945,23.34519,-0.00024,2.805555555621848e-05,-0.0002463602444445,0.9999091890045316,10
2018-11-08 09:53:24,0.1750166666667306,10.501000000003842,4.18683,-0.09195,23.34519,-0.00027,2.777777777737356e-05,-0.0002721859527778,0.9998995790453024,11
2018-11-08 09:53:25,0.1917000000000067,11.502000000000407,4.18666,-0.09195,23.34519,-0.0003,2.777777777737356e-05,-0.0002982504111111,0.9998898802452274,12
2018-11-08 09:53:26,0.2099833333333663,12.59900000000198,4.18666,-0.0945,23.34519,-0.00032,2.750000000054974e-05,-0.0003269064111111,0.9998792171111084,13
2018-11-08 09:53:27,0.225,13.5,4.18649,-0.0945,23.34519,-0.00035,2.6666666666036084e-05,-0.0003504868277777,0.9998704426434404,14
2018-11-08 09:53:28,0.2433166666666996,14.59900000000198,4.18616,-0.10472,23.34519,-0.00038,2.750000000054974e-05,-0.0003811061972222,0.999859048923346,15
2018-11-08 09:53:29,0.2583666666666734,15.502000000000407,4.17992,-0.32437,23.34519,-0.00043,2.833333333304229e-05,-0.0004404720111109,0.9998369584140084,16
2018-11-08 09:53:30,0.2750166666667307,16.50100000000384,4.15986,-1.0293,23.34519,-0.00061,2.750000000054974e-05,-0.0006370040138891,0.999763827233652,17
2018-11-08 09:53:31,0.2917000000000068,17.502000000000407,4.1425,-1.58864,23.34519,-0.00097,2.833333333304229e-05,-0.001007549599999,0.999625944162676,18
2018-11-08 09:53:32,0.3083666666666734,18.502000000000407,4.13896,-1.62695,23.34519,-0.00141,2.833333333304229e-05,-0.0014548718805546,0.9994594918500028,19
2018-11-08 09:53:33,0.3250333333333401,19.502000000000407,4.11789,-2.33188,23.34519,-0.00195,2.8611111109866117e-05,-0.0020140508333317,0.9992514167463602,20
2018-11-08 09:53:34,0.3417000000000068,20.502000000000407,4.12362,-2.01007,23.34519,-0.00256,2.833333333304229e-05,-0.0026132953499985,0.999028432915704,21
2018-11-08 09:53:35,0.3583666666666734,21.502000000000407,4.11486,-2.26548,23.34519,-0.00315,2.833333333304229e-05,-0.0032101109527762,0.9988063529039536,22
2018-11-08 09:53:36,0.3766666666667637,22.60000000000582,4.10188,-2.6537,23.45035,-0.0039,2.7777777779394657e-05,-0.00396911450278,0.9985239214183844,23
2018-11-08 09:53:37,0.3916666666666666,23.5,4.10997,-2.26803,23.45035,-0.00452,2.8055555554197377e-05,-0.004574388327776,0.9982986940323346,24
2018-11-08 09:53:38,0.4100333333334371,24.602000000006228,4.10356,-2.44426,23.34519,-0.00524,2.8333333335063397e-05,-0.0052995431444467,0.998028857939817,25
2018-11-08 09:53:39,0.4267000000001038,25.602000000006228,4.10912,-2.16587,23.34519,-0.00587,2.8611111111887213e-05,-0.0059287866972243,0.99779471122022,26
2018-11-08 09:53:40,0.4433333333334303,26.60000000000582,4.1216,-1.66271,23.34519,-0.0064,2.7777777779394657e-05,-0.0064390028833346,0.99760485556618,27
2018-11-08 09:53:41,0.458350000000064,27.50100000000384,4.12396,-1.56566,23.34519,-0.0068,2.750000000054974e-05,-0.0068403373000002,0.9974555157172316,28
2018-11-08 09:53:42,0.4750333333333401,28.502000000000407,4.10002,-2.43916,23.45035,-0.00734,2.8611111109866117e-05,-0.0074055707861088,0.997245187671764,29
